2,54043, Note_on_c,0,86,47,,,,,,,,,,,,,,,,,,,,,,,,,
2,54286, Note_off_c,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,54302, Note_on_c,0,88,52,,,,,,,,,,,,,,,,,,,,,,,,,
2,54544, Note_off_c,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,54560, Note_on_c,0,85,50,,,,,,,,,,,,,,,,,,,,,,,,,
2,54791, Note_off_c,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,54807, Note_on_c,0,83,47,,,,,,,,,,,,,,,,,,,,,,,,,
2,55039, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,55055, Note_on_c,0,81,44,,,,,,,,,,,,,,,,,,,,,,,,,
2,55301, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,55317, Note_on_c,0,80,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,55796, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,55827, Note_on_c,0,71,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,56301, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,56332, Note_on_c,0,81,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,56573, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,56589, Note_on_c,0,83,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,56821, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,56837, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,57069, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,57085, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,57328, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,57348, Note_on_c,0,81,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,57625, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,57641, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,57874, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,57890, Note_on_c,0,76,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,58123, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,58139, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,58382, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,58398, Note_on_c,0,81,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,58640, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,58656, Note_on_c,0,83,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,58887, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,58903, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,59135, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,59151, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,59397, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,59413, Note_on_c,0,81,39,,,,,,,,,,,,,,,,,,,,,,,,,
2,59660, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,59676, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,59907, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,59923, Note_on_c,0,76,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,60155, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,60171, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,60412, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,60428, Note_on_c,0,81,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,60669, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,60685, Note_on_c,0,83,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,60917, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,60933, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,61165, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,61181, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,61424, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,61444, Note_on_c,0,81,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,61721, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,61737, Note_on_c,0,83,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,61970, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,61986, Note_on_c,0,85,42,,,,,,,,,,,,,,,,,,,,,,,,,
2,62219, Note_off_c,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,62235, Note_on_c,0,86,47,,,,,,,,,,,,,,,,,,,,,,,,,
2,62478, Note_off_c,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,62494, Note_on_c,0,88,52,,,,,,,,,,,,,,,,,,,,,,,,,
2,62736, Note_off_c,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,62752, Note_on_c,0,85,50,,,,,,,,,,,,,,,,,,,,,,,,,
